actual_confidence,dataset,decision,frame_idx,is_audit_frame,predicted_confidence,predicted_std,prediction_error,scene_id,source_json
0.702382,nuscenes,FULL_DETECTION,21,False,0.678732,0.212687,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.709778,nuscenes,FULL_DETECTION,22,False,0.663671,0.211913,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.702799,nuscenes,FULL_DETECTION,23,False,0.657515,0.212553,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.724828,nuscenes,FULL_DETECTION,24,False,0.633316,0.210115,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.724879,nuscenes,FULL_DETECTION,25,True,0.634649,0.21252,0.09023,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.737366,nuscenes,FULL_DETECTION,26,False,0.622639,0.209833,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.748225,nuscenes,FULL_DETECTION,27,False,0.635125,0.223789,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.761121,nuscenes,FULL_DETECTION,28,False,0.624446,0.224913,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.741035,nuscenes,FULL_DETECTION,29,False,0.576568,0.223355,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.761566,nuscenes,FULL_DETECTION,30,True,0.610556,0.228485,0.15101,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.75702,nuscenes,FULL_DETECTION,31,False,0.631591,0.220373,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.75643,nuscenes,FULL_DETECTION,32,False,0.574118,0.219716,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.783569,nuscenes,FULL_DETECTION,33,False,0.581136,0.221929,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.773684,nuscenes,FULL_DETECTION,34,False,0.618459,0.228591,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.78776,nuscenes,FULL_DETECTION,35,True,0.542362,0.215156,0.245398,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.802764,nuscenes,FULL_DETECTION,36,False,0.590162,0.214493,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.79886,nuscenes,FULL_DETECTION,37,False,0.560938,0.214469,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.753167,nuscenes,FULL_DETECTION,38,False,0.524742,0.213971,0.0,fcbccedd61424f1b85dcbf8f897f9754,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.750792,nuscenes,FULL_DETECTION,0,True,0.709362,0.250918,0.04143,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.733887,nuscenes,FULL_DETECTION,1,False,0.719576,0.234262,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.753396,nuscenes,FULL_DETECTION,2,False,0.707358,0.239236,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.751864,nuscenes,FULL_DETECTION,3,False,0.711603,0.241206,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.74833,nuscenes,FULL_DETECTION,4,False,0.720179,0.238553,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.743632,nuscenes,FULL_DETECTION,5,True,0.721018,0.23736,0.022614,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.749535,nuscenes,FULL_DETECTION,6,False,0.715063,0.229201,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.751501,nuscenes,FULL_DETECTION,7,False,0.718367,0.233695,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.753058,nuscenes,FULL_DETECTION,8,False,0.769889,0.235695,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.735641,nuscenes,FULL_DETECTION,9,False,0.808852,0.235697,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.742623,nuscenes,FULL_DETECTION,10,True,0.765607,0.232387,0.022984,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.74343,nuscenes,FULL_DETECTION,11,False,0.749755,0.225226,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.742531,nuscenes,FULL_DETECTION,12,False,0.743331,0.225668,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.742072,nuscenes,FULL_DETECTION,13,False,0.786746,0.22597,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.756999,nuscenes,FULL_DETECTION,14,False,0.767728,0.225419,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.739761,nuscenes,FULL_DETECTION,15,True,0.781001,0.226381,0.04124,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.739564,nuscenes,FULL_DETECTION,16,False,0.74624,0.220958,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.740356,nuscenes,FULL_DETECTION,17,False,0.739734,0.221455,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.736151,nuscenes,FULL_DETECTION,18,False,0.757374,0.221353,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.734674,nuscenes,FULL_DETECTION,19,False,0.77213,0.221264,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.740742,nuscenes,FULL_DETECTION,20,True,0.762992,0.221401,0.02225,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.736636,nuscenes,FULL_DETECTION,21,False,0.769406,0.217378,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.737532,nuscenes,FULL_DETECTION,22,False,0.742422,0.217234,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.742213,nuscenes,FULL_DETECTION,23,False,0.756541,0.217253,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.746821,nuscenes,FULL_DETECTION,24,False,0.759445,0.218335,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.748396,nuscenes,FULL_DETECTION,25,True,0.750534,0.219195,0.002138,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.753982,nuscenes,FULL_DETECTION,26,False,0.760963,0.214923,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.757514,nuscenes,FULL_DETECTION,27,False,0.768157,0.215353,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.776823,nuscenes,FULL_DETECTION,28,False,0.775884,0.215872,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.773595,nuscenes,FULL_DETECTION,29,False,0.742419,0.216154,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.779412,nuscenes,FULL_DETECTION,30,True,0.763006,0.216042,0.016405,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.778184,nuscenes,FULL_DETECTION,31,False,0.742858,0.214237,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.791365,nuscenes,FULL_DETECTION,32,False,0.770072,0.215348,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.798238,nuscenes,FULL_DETECTION,33,False,0.781262,0.216965,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.784588,nuscenes,FULL_DETECTION,34,False,0.737885,0.217204,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.803312,nuscenes,FULL_DETECTION,35,True,0.727787,0.217147,0.075525,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.805896,nuscenes,FULL_DETECTION,36,False,0.756383,0.209077,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.811214,nuscenes,FULL_DETECTION,37,False,0.763777,0.209133,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.802364,nuscenes,FULL_DETECTION,38,False,0.777275,0.210013,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.823872,nuscenes,FULL_DETECTION,39,False,0.762368,0.209981,0.0,6f83169d067343658251f72e1dd17dbc,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.883001,nuscenes,FULL_DETECTION,0,True,0.594973,0.289415,0.288027,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.87998,nuscenes,FULL_DETECTION,1,False,0.744855,0.248769,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.901976,nuscenes,FULL_DETECTION,2,False,0.741607,0.252756,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.863588,nuscenes,FULL_DETECTION,3,False,0.78313,0.256584,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.890787,nuscenes,FULL_DETECTION,4,False,0.767227,0.259982,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.909789,nuscenes,FULL_DETECTION,5,True,0.77168,0.262237,0.138109,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.882975,nuscenes,FULL_DETECTION,6,False,0.840279,0.239744,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.89936,nuscenes,FULL_DETECTION,7,False,0.822291,0.242885,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.906645,nuscenes,FULL_DETECTION,8,False,0.77844,0.23467,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.905037,nuscenes,FULL_DETECTION,9,False,0.77243,0.237055,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.903663,nuscenes,FULL_DETECTION,10,True,0.785797,0.240581,0.117866,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.905791,nuscenes,FULL_DETECTION,11,False,0.804592,0.221589,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.897453,nuscenes,FULL_DETECTION,12,False,0.786469,0.221322,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.895187,nuscenes,FULL_DETECTION,13,False,0.824883,0.224584,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.896067,nuscenes,FULL_DETECTION,14,False,0.836305,0.225472,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.905698,nuscenes,FULL_DETECTION,15,True,0.741343,0.218241,0.164355,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.916866,nuscenes,FULL_DETECTION,16,False,0.688081,0.212952,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.917196,nuscenes,FULL_DETECTION,17,False,0.678772,0.212527,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.926199,nuscenes,FULL_DETECTION,18,False,0.781943,0.217934,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.915497,nuscenes,FULL_DETECTION,19,False,0.808467,0.219001,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.915859,nuscenes,FULL_DETECTION,20,True,0.846555,0.219869,0.069303,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.917946,nuscenes,FULL_DETECTION,21,False,0.895666,0.218917,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.91673,nuscenes,FULL_DETECTION,22,False,0.960156,0.221328,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.918814,nuscenes,FULL_DETECTION,23,False,0.874216,0.218066,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.936075,nuscenes,FULL_DETECTION,24,False,0.84283,0.218154,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.922102,nuscenes,FULL_DETECTION,25,True,0.82256,0.219706,0.099542,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.910337,nuscenes,FULL_DETECTION,26,False,0.868333,0.216535,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.901972,nuscenes,FULL_DETECTION,27,False,0.925095,0.220782,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.912778,nuscenes,FULL_DETECTION,28,False,0.914889,0.220978,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.875654,nuscenes,FULL_DETECTION,29,False,0.957168,0.221179,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.873491,nuscenes,FULL_DETECTION,30,True,0.98209,0.22363,0.108599,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.855325,nuscenes,FULL_DETECTION,31,False,0.844198,0.217228,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.90286,nuscenes,FULL_DETECTION,32,False,0.761528,0.21461,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.901297,nuscenes,FULL_DETECTION,33,False,0.793371,0.21489,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.886432,nuscenes,FULL_DETECTION,34,False,0.817068,0.215752,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.865067,nuscenes,FULL_DETECTION,35,True,0.877207,0.218977,0.01214,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.874592,nuscenes,FULL_DETECTION,36,False,0.9476,0.221488,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.856137,nuscenes,FULL_DETECTION,37,False,0.99116,0.232994,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.854712,nuscenes,FULL_DETECTION,38,False,0.883314,0.222314,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.845956,nuscenes,FULL_DETECTION,39,False,0.899597,0.225411,0.0,bebf5f5b2a674631ab5c88fd1aa9e87a,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.833026,nuscenes,FULL_DETECTION,0,True,0.300726,0.287837,0.5323,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.832895,nuscenes,FULL_DETECTION,1,False,0.561577,0.246908,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.818434,nuscenes,FULL_DETECTION,2,False,0.570851,0.24727,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.817782,nuscenes,FULL_DETECTION,3,False,0.585021,0.248123,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.786192,nuscenes,FULL_DETECTION,4,False,0.585676,0.248193,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.81172,nuscenes,FULL_DETECTION,5,True,0.576558,0.247019,0.235162,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.763944,nuscenes,FULL_DETECTION,6,False,0.656629,0.231018,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.805556,nuscenes,FULL_DETECTION,7,False,0.649829,0.231249,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.75293,nuscenes,FULL_DETECTION,8,False,0.647017,0.23101,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.716731,nuscenes,FULL_DETECTION,9,False,0.651762,0.230501,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.716538,nuscenes,FULL_DETECTION,10,True,0.64855,0.230501,0.067988,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.706997,nuscenes,FULL_DETECTION,11,False,0.665406,0.223633,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
0.705799,nuscenes,FULL_DETECTION,12,False,0.657174,0.225039,0.0,2fc3753772e241f2ab2cd16a784cc680,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/nuscenes/nuscenes_inference.json
